"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Low" "Normal" "Normal" "High" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "High" "High" "High" "Normal" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Low" "Low" "Normal" "Low" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "Low" "High" "Low" "False" "True" "Normal" "False" "Low" "High" "Low" "High" "Low" "Normal" "High" "High" "Low" "Normal" "OneSided"
"False" "Normal" "False" "Normal" "Low" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "High" "Normal" "Normal" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Low" "Low" "False" "Low" "False" "Low" "False" "High" "False" "High" "High" "High" "High" "High" "Normal" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Low" "High" "High" "Low" "Low" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "True" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "Low" "Normal" "Low" "High" "High" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Normal" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "High" "High" "High" "Normal" "False" "True" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "True" "High" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "True" "Zero" "False" "Zero" "False" "Low" "True" "Low" "Low" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "High" "High" "High" "High" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "High" "False" "High" "False" "High" "High" "Low" "Low" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Low" "High" "Low" "Normal" "High" "High" "Low" "Normal" "OneSided"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "High" "High" "High" "High" "False" "False" "Normal" "False" "Low" "High" "Low" "Normal" "Low" "Low" "High" "High" "Low" "Low" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "False" "False" "Low" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Low" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "True" "High" "High" "Low" "Low" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "True" "Normal" "False" "Normal" "False" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Esophageal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "True" "High" "False" "High" "False" "High" "High" "Low" "Low" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "High" "High" "Low" "Low" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Normal" "High" "High" "Normal" "False" "True" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Low" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Zero" "False" "Zero" "False" "High" "False" "High" "High" "High" "Normal" "High" "High" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "True" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Low" "False" "Low" "Low" "Low" "Low" "Low" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "True" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "True" "Low" "High" "Normal" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "High" "Normal" "Normal" "High" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "False" "False" "High" "False" "Normal" "High" "Low" "Normal" "Low" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "True" "High" "True" "Normal" "False" "High" "High" "Low" "Normal" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Low" "False" "Low" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "False" "False" "Low" "False" "Normal" "High" "Low" "Normal" "Low" "Low" "High" "High" "Low" "Low" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Low" "False" "High" "False" "High" "High" "High" "High" "High" "High" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Esophageal"
"False" "Normal" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Zero" "False" "Normal" "False" "Normal" "Normal" "Low" "Normal" "Normal" "Low" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Normal" "Low" "High" "High" "False" "True" "High" "True" "Normal" "High" "Low" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "High" "Low" "Normal" "High" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "True" "Normal" "Low" "Normal" "Low" "High" "High" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "True" "High" "High" "High" "True" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "True" "High" "High" "Low" "Normal" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "High" "High" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "High" "False" "High" "False" "High" "High" "High" "High" "High" "Normal" "False" "False" "Low" "False" "Normal" "High" "Low" "High" "Low" "Normal" "High" "High" "Low" "Normal" "OneSided"
"True" "High" "False" "Low" "Low" "High" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "True" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Low" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "Normal" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Low" "True" "Low" "Normal" "Low" "Low" "Low" "Low" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Normal" "High" "High" "Low" "False" "True" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Low" "Low" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "False" "False" "High" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Low" "Normal" "High" "False" "False" "Low" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "True" "High" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "True" "Normal" "False" "Normal" "High" "High" "Normal" "High" "Low" "Low" "Low" "High" "Low" "Normal"
"False" "Normal" "False" "High" "High" "High" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Low" "Low" "Normal" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "True" "High" "False" "High" "False" "High" "High" "High" "High" "High" "High" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Normal"
"False" "Normal" "False" "Normal" "Low" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Low" "False" "High" "False" "High" "High" "High" "High" "High" "High" "False" "True" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Esophageal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "True" "High" "False" "High" "False" "High" "High" "Low" "Low" "High" "Normal" "False" "True" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Low" "High" "High" "Low" "Low" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "High" "High" "High" "Normal" "False" "True" "High" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "High" "High" "Normal" "Normal" "Normal"
"False" "High" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Low" "Normal" "Normal" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Low" "Low" "Low" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Normal" "Low" "High" "High" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Normal" "High" "High" "Zero" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "True" "High" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Low" "High" "High" "Low" "Low" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Low" "False" "High" "False" "High" "High" "High" "High" "High" "Normal" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Normal" "High" "High" "Zero" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "High" "High" "High" "Normal" "False" "True" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Low" "Low" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Low" "Low" "Normal" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "High" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "Low" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "True" "Normal" "False" "High" "High" "Low" "High" "High" "Low" "False" "True" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Low" "Low" "Normal" "Normal" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "Low" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "False" "High" "High" "Low" "High" "High" "Low" "False" "False" "Normal" "False" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "High" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Low" "False" "High" "True" "High" "Normal" "High" "High" "High" "High" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Esophageal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "High" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "High" "Normal" "Normal" "Normal" "Normal" "Normal"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "True" "High" "Normal" "Normal" "Low" "High" "High" "False" "False" "Normal" "False" "Normal" "High" "Low" "High" "Low" "Normal" "High" "High" "Low" "Normal" "OneSided"
"True" "Low" "False" "Low" "Low" "Low" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "False" "Normal" "Normal" "Normal" "Low" "Normal" "High" "False" "False" "Normal" "False" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "False" "Normal" "False" "Normal" "False" "High" "True" "High" "High" "High" "High" "High" "High" "False" "True" "Low" "False" "Low" "High" "Low" "Normal" "Low" "Normal" "High" "Normal" "Normal" "Normal" "Normal"
"False" "Normal" "False" "Normal" "Normal" "Normal" "False" "Normal" "Normal" "True" "Zero" "False" "Zero" "False" "High" "True" "Normal" "Low" "High" "High" "High" "Normal" "False" "False" "Normal" "False" "Normal" "High" "Low" "Normal" "Low" "Zero" "Zero" "High" "Zero" "Zero" "Normal"
